mix_id,data_source,row_type,pareto_rank,plastic_type,replacement_pct,particle_size_mm,wc_ratio,additive_type,additive_pct,curing_temp_c,curing_days,compressive_strength_mpa,flexural_strength_mpa,split_tensile_mpa,density_kgm3,water_absorption_pct,thermal_conductivity_wm,durability_index,cost_inr_per_m3,co2_kgco2e_per_m3,plastic_diversion_kg_per_m3,composite_objective_score,is_feasible,cement_kg_per_m3,water_kg_per_m3,fine_agg_kg_per_m3,coarse_agg_kg_per_m3,plastic_kg_per_m3,additive_kg_per_m3,cement_cost_inr,aggregate_cost_inr,plastic_cost_inr,additive_cost_inr,co2_from_cement_kgco2e,co2_from_aggregates_kgco2e,co2_from_additive_kgco2e,co2_transport_kgco2e,co2_plastic_credit_kgco2e,scenario_strength_score,scenario_cost_score,scenario_sustainability_score,best_scenario,sens_replacement_pct_plus10_cs_delta,sens_replacement_pct_minus10_cs_delta,sens_particle_size_mm_plus10_cs_delta,sens_particle_size_mm_minus10_cs_delta,sens_wc_ratio_plus10_cs_delta,sens_wc_ratio_minus10_cs_delta,sens_additive_pct_plus10_cs_delta,sens_additive_pct_minus10_cs_delta,sens_curing_temp_c_plus10_cs_delta,sens_curing_temp_c_minus10_cs_delta,most_sensitive_input,risk_flag,log_replacement_pct,log_particle_size_mm,log_curing_days,replacement_pct_x_wc,replacement_pct_x_add,inv_wc_ratio,plastic_volume_fraction,plastic_density_kg_m3,curing_maturity_index,is_plain_concrete
M2_00011,synthetic_physics_m2,lhs_sample,0,PET,33.68000407989,1.6915071508220616,0.6450710252074994,silica_fume,4.744504971446932,66.61965564142491,28,2.0,0.5,0.3,1974.3780314692688,9.287955319098474,0.8360216953339409,23.315609876723716,6361.662840783969,153.18827336787857,52.61706297763946,0.3960765809421101,False,209.13000892414635,134.9037092583526,598.95998776033,1100.0,52.61706297763946,9.922183670193537,1463.9100624690245,2231.9303525663304,2367.7678339937756,248.0545917548384,173.57790740704147,10.694799938801651,0.1389105713827095,47.702249917111914,-78.92559446645919,0.22323988077208395,0.4406213797077074,0.5893154999011487,sustainability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,replacement_pct,0,3.546163269556221,0.525619936733126,3.332204510175204,21.725994760807403,159.79494679539104,1.5502168922845836,0.33680004079889997,1380.0,1865.3503579598976,0
M2_00012,synthetic_physics_m2,lhs_sample,0,PVC,10.365300931954579,19.03672349153,0.48181041960134907,silica_fume,12.462006766729077,29.3256979950976,14,19.66468294561882,2.665742714665852,1.700714291601124,2275.1305207967766,4.784535883815824,1.5286169652766617,46.35324203727091,5812.665206185396,288.8535929778174,16.42802411856952,0.4202092405775663,True,289.90164431925024,139.677632892579,668.9040972041363,1100.0,16.42802411856952,36.12756253192383,2029.3115102347517,2337.323909095462,492.84072355708565,903.1890632980957,240.61836478497767,11.044520486020682,0.5057858754469337,51.47014353808467,-14.78522170671257,0.3646716290279558,0.513275670264171,0.3826868915789535,cost,-0.6250164982695949,0.6250164982695985,-0.283624847851101,0.5605127662092038,-3.999090338313273,4.733668894809334,0.42001994126017195,-0.4200199412601755,-0.173991089835976,0.17399108983597955,wc_ratio,0,2.430564935788491,2.946369929025919,2.6390573296152584,4.994109991319291,129.17245035320119,2.075505135043368,0.10365300931954578,1400.0,410.5597719313664,0
M2_00013,synthetic_physics_m2,lhs_sample,0,Mixed,0.014737646142645704,7.878126248866899,0.5361449212978396,none,22.9411667047528,69.7576854453333,14,17.899787256398227,2.5154589289418374,2.0006593843734555,2411.5332024382683,3.680187975983248,1.7832198471549796,50.43854102809404,4888.4092498905975,355.34122462314514,0.01751833409408829,0.4124138333461062,True,349.89686687579126,187.59542815348178,699.9557870615721,1100.0,0.01751833409408829,80.27042352468226,2449.278068130539,2388.6932234077062,0.43795835235220726,0.0,290.4143995069067,11.199778935307862,0.0,53.746316348434085,-0.01927016750349712,0.3331529000821099,0.6285009705801345,0.27253664602177957,cost,-0.0006047482824591555,0.0006047482824556027,-0.17423579494872143,0.174235794948725,-2.9319581674486646,3.5371497193250576,0.0,0.0,-0.3111920269228854,0.4140925787800711,wc_ratio,0,0.014630102376136277,2.0640900899175016,2.6390573296152584,0.00790151413126419,0.3380987969940922,1.8651673461334146,0.00014737646142645705,1050.0,976.6075962346661,0
M2_00014,synthetic_physics_m2,lhs_sample,0,PET,23.61984091552631,7.117883844850517,0.5912320166339791,fly_ash,24.298972738847734,34.304218840717844,28,4.530701355396508,0.6380234765070265,0.3324109439540088,2075.760511789441,6.270842531792387,1.1217288103818543,32.54669628442371,5721.550367957379,203.5231502447099,36.9004307133128,0.40409749982824333,False,237.7076584569103,140.5403782788202,629.1404772534211,1100.0,36.9004307133128,57.76051912659792,1663.953609198372,2277.764753708014,1660.519382099076,69.3126229519175,197.29735651923554,10.845702386267106,1.559534016418144,49.17120339275829,-55.3506460699692,0.23772242766482418,0.5254593876140372,0.49938079371075694,cost,-2.2182108132130187,2.2963278253554433,-0.03838721735654449,0.03838721735654538,-2.2182108132130187,5.131431527612304,0.09522994842109878,-0.095229948421097,-0.04465722997741217,0.04465722997741306,replacement_pct,0,3.203552659140237,1.9626104684455123,3.332204510175204,13.96480617706039,573.9378705022941,1.691383368737762,0.2361984091552631,1380.0,960.5181275400996,0
M2_00015,synthetic_physics_m2,lhs_sample,0,PP,29.5460184589858,18.171148546052635,0.4037155323089106,fly_ash,1.7255353504711552,63.396113150554065,56,15.55413645626604,1.7392202394300667,1.0679399952862143,1899.837543989783,8.115324324466163,1.0764461450766212,41.58995642091943,5111.83980843467,205.41714239991538,30.270732119300547,0.5051497925512003,True,219.9984403873471,88.81678746810798,611.3619446230426,1100.0,30.270732119300547,3.7961508593688853,1539.9890827114298,2245.9245956813747,1271.370749010623,4.555381031242662,182.5987055214981,10.756809723115214,0.1024960732029599,48.28400962525975,-36.32487854316066,0.3732055737004331,0.6561820829789776,0.5166422343011587,cost,-1.4535102353370686,1.4535102353370668,-0.444671796856813,0.44467179685680946,-3.7569168024886164,4.32710643142747,0.033341588012614665,-0.03334158801261111,-0.3532767620335342,0.3532767620335342,wc_ratio,0,3.4192343484493155,2.899835091530464,4.02535169073515,11.928186569778351,50.98269931665328,2.476991643796432,0.295460184589858,905.0,3550.1823364310276,0
M2_00016,synthetic_physics_m2,lhs_sample,0,PVC,13.409716271465689,13.948638801915056,0.4757793611617577,silica_fume,6.814765594921957,70.41440678605957,28,17.64417096853618,2.3336970546301155,1.380080966229702,2236.2449598495805,5.597382213694367,1.4846962348825443,45.95963149899542,5412.451384102386,272.0940248655169,21.253135222700337,0.4525551224909429,True,275.9829412432647,131.30698747626337,659.770851185603,1100.0,21.253135222700337,18.807590527699684,1931.880588702853,2322.786975526031,637.5940566810101,470.1897631924921,229.06584123190967,10.998854255928014,0.2633062673877956,50.893844810721696,-19.127821700430303,0.36300411198101357,0.5856191561809664,0.42403307947789687,cost,-0.741617932958027,0.7416179329580252,-0.3267873012579088,0.3267873012579052,-3.7030080930959723,4.37395775450366,0.21804322412482335,-0.21804322412482335,-0.26635678264293716,0.4090060755112006,wc_ratio,0,2.6679027201205483,2.635381926582785,3.332204510175204,6.380066240998373,91.38407308444953,2.101814583882329,0.13409716271465688,1400.0,1971.6033900096681,0
M2_00017,synthetic_physics_m2,lhs_sample,0,HDPE,5.392697175985449,17.261194951335465,0.6487286598717781,silica_fume,24.96110090266974,66.86515252845774,56,15.791398467548069,2.1135643879776134,1.4803032893370565,2325.2109507726022,2.9383999468703865,1.6526825778562184,57.276782048227304,6821.884918983843,319.31654703689173,5.860742591259657,0.28683674958089306,True,315.92612189295636,204.95032967410557,683.8219084720437,1100.0,5.860742591259657,78.85863806359224,2211.4828532506945,2366.2278956754762,222.70821846786697,1971.4659515898059,262.2186811711538,11.119109542360219,1.1040209328902915,52.493700759125005,-7.6189653686375545,0.26885238606433887,0.30555955326565115,0.2646548314766936,cost,-0.30727200867841553,0.3072720086784191,-0.3882937445372967,0.38829374453730203,-0.08162880471791922,4.686488117058586,0.5428170690904199,-0.5428170690904146,-0.35129148199555793,0.3512914819955597,additive_pct,0,1.8551562726015973,2.8484609156652874,4.02535169073515,3.498397212071363,134.60765834731498,1.5414765245575108,0.053926971759854496,960.0,3744.4485415936333,0
M2_00018,synthetic_physics_m2,lhs_sample,0,LDPE,36.5737756506322,3.8210155474037433,0.6495127075899162,none,21.56129094069888,70.23326368165978,56,2.0,0.5230896246282296,0.3,1764.0157809931486,9.45791947912618,0.675121823059386,28.240212559882977,5016.743014836013,172.40912761913688,38.09193237575278,0.45163334909142344,False,202.13973421490954,131.29232608143192,590.2786730481034,1100.0,38.09193237575278,43.583936200832085,1414.9781395043667,2218.5472421802983,1333.2176331513474,0.0,167.77597939837491,10.651393365240517,0.0,47.31046018157533,-53.32870532605389,0.23582510596836473,0.6453380086108391,0.537298086234706,cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,replacement_pct,0,3.626306350959985,1.3405162373922983,4.02535169073515,23.75513204962827,788.5778176031292,1.5396157585747676,0.365737756506322,920.0,3933.0627661729477,0
M2_00019,synthetic_physics_m2,lhs_sample,0,LDPE,2.2598972398794146,12.293246391873314,0.44785128124147533,fly_ash,10.853965959130118,45.71323252739014,7,23.0958355823809,3.41124288803682,2.2800194366349453,2367.315616625013,2.7271650371784233,1.670511636333462,52.69636151571502,4894.876004288703,339.9921716315088,2.3537042951196923,0.4575649166776259,True,334.8647992871633,149.96962940342556,693.2203082803618,1100.0,2.3537042951196923,36.3461113237381,2344.053595010143,2374.827425360885,82.37965032918923,43.61533358848572,277.9377834083455,11.166101541401808,0.9813450057409286,53.20212768918813,-3.295186013167569,0.39997356862916855,0.6510974143537986,0.3120190847405709,cost,-0.0932829672724651,0.0932829672724722,-0.4022832605932791,0.4022832605932827,-3.602988556573475,4.214418423482673,0.27543730967910207,-0.2754373096790914,-0.3495036299614611,0.3495036299614611,wc_ratio,0,1.181695673372421,2.5090500377506966,1.9459101490553132,1.0120978743540696,24.52884771278328,2.232884088726797,0.022598972398794145,920.0,319.992627691731,0
M2_00020,synthetic_physics_m2,lhs_sample,0,PET,27.794209662528047,9.35382739343801,0.544970783360228,none,12.22939980326265,27.6025401556967,28,2.3628653782088596,0.5,0.3,2043.8078550059556,8.27104967165198,1.0243633247119206,27.035825094681805,5835.838014965513,180.90004116925397,43.42189735957212,0.40475798015539405,False,224.95247494530958,122.59252648976741,616.6173710124159,1100.0,43.42189735957212,27.51033752839615,1574.667324617167,2257.1853091676007,1953.9853811807454,0.0,186.71055420460695,10.78308685506208,0.0,48.539246148943135,-65.13284603935818,0.2233119647566823,0.5127874178003446,0.5384014260345209,sustainability,-1.1343010900139543,2.0743492382301776,-0.0385863411881715,0.0385863411881715,-1.1343010900139543,4.233607304973943,0.0,0.0,-0.02615863822836939,0.02466400049548456,replacement_pct,0,3.3601743135435163,2.2357856064327795,3.332204510175204,15.147032212666327,339.90650217876134,1.8349607548392108,0.27794209662528047,1380.0,772.8711243595076,0
M2_00021,synthetic_physics_m2,lhs_sample,0,HDPE,4.04850752485744,16.7565063454341,0.3855780433461801,fly_ash,7.234360787421743,23.14808327306895,7,28.798472002163393,4.384296514746749,2.782227542483737,2345.1043865484357,2.8949870484223377,1.6070921779118843,55.617612757981696,4876.05274985441,327.58287535270193,4.399887423241293,0.5061614434223949,True,323.78322365241223,124.84370184421573,687.8544774254277,1100.0,4.399887423241293,23.42364656816015,2266.4825655668856,2364.266086322563,167.19572208316913,28.10837588179218,268.7400756315021,11.13927238712714,0.6324384573403241,52.790942526946,-5.719853650213682,0.47244634385983536,0.6787372557673677,0.35048041413218295,cost,-0.1484928091542308,0.14849280915424146,-0.690116788392011,0.690116788392011,-3.7529723269654696,3.942217246898469,0.2256022138609488,-0.22560221386093104,-0.03922085517110929,0.0,wc_ratio,0,1.619092659974635,2.8187866213817383,1.9459101490553132,1.5610156099068184,29.28836408541052,2.5935086742016034,0.0404850752485744,960.0,162.03658291148264,0
M2_00022,synthetic_physics_m2,lhs_sample,0,PP,24.368138213815158,11.605263834120217,0.5542425861460516,none,1.6634536345948832,68.20649317356374,14,6.828700962031661,0.616756289249303,0.5372323008799753,1990.6750965098129,6.942396690083722,1.1544473160058741,29.847530726346882,5019.161962492828,225.242883546683,24.965847264342703,0.43414866633835475,False,235.31582772296798,130.4220529182765,626.8955853585545,1100.0,24.965847264342703,3.914369689034744,1647.210794060776,2273.3855833296593,1048.5655851023935,0.0,195.31213701006342,10.834477926792772,0.0,49.055285327038064,-29.95901671721124,0.262290723199357,0.6312188872072604,0.4490242424424784,cost,-1.0961177228984749,1.0961177228984749,-0.1051597018943129,0.10515970189431201,-2.7142209478283448,3.295275821814357,0.0,0.0,-0.15643477386181903,0.1570597867656991,wc_ratio,0,3.2334939855740563,2.4514587739893208,2.6390573296152584,13.50585994318934,40.53526808008129,1.8042640984222102,0.24368138213815158,905.0,954.8909044298924,0
M2_00023,synthetic_physics_m2,lhs_sample,0,PP,10.468632164896283,0.8206154604294367,0.5192313477919498,fly_ash,9.214026014368603,46.854881814470716,56,22.69809858098699,3.117350679233695,2.1059998507027573,2218.9857109058767,4.682106210467643,1.5648641277993158,57.79814034018178,4896.228153669874,290.5496549479568,10.725409934978645,0.49211517225288204,True,289.4062487188065,150.26879658167815,668.5941035053112,1100.0,10.725409934978645,26.66596704415913,2025.8437410316455,2337.9180349161347,450.46721726910306,31.999160452990957,240.2071864366094,11.042970517526555,0.7199811101922965,51.45000880560295,-12.870491921974374,0.4171637663996074,0.6714089229385434,0.3871964965880333,cost,-0.4964298846546953,0.49642988465469173,-0.02189620992181318,0.021896209921820287,-4.572212401970759,5.483415502583668,0.22451053475615268,-0.22451053475614202,-0.3392174316090184,0.3392174316090184,wc_ratio,0,2.439615670751601,-0.19770065875494558,4.02535169073515,5.435641988517254,96.45824910221026,1.925923779934583,0.10468632164896283,905.0,2623.87338161036,0
M2_00024,synthetic_physics_m2,lhs_sample,0,LDPE,17.206372698484785,9.106898743520237,0.45142684568134966,fly_ash,18.485596898674164,42.958179410619834,28,22.271181754699615,2.674579969743395,1.827061258669419,2105.3220714503746,5.175385207833158,1.2485336986187654,48.14805545363206,4862.052922889054,253.4973695598571,17.920599489742642,0.521787989901411,True,260.3919732212322,117.54792711200332,648.3808819045456,1100.0,17.920599489742642,48.13501052618056,1822.7438125486256,2304.326115568019,627.2209821409924,57.76201263141667,216.12533777362273,10.941904409522728,1.299645284206875,50.21932137814445,-25.088839285639697,0.4309658068115049,0.6936507793953337,0.44907193110253546,cost,-1.419153220387777,1.41915322038777,-0.270038787225527,0.2700387872255199,-4.774763821526765,5.5920385978285445,0.410361110397627,-0.4103611103976377,-0.30787869679108937,0.3078786967910858,wc_ratio,0,2.9017716810635457,2.2090322299908998,3.332204510175204,7.767418552894679,318.07006979254214,2.215198341805914,0.17206372698484784,920.0,1202.8290234973554,0
M2_00025,synthetic_physics_m2,lhs_sample,0,PVC,3.9740400902705453,18.96758665696631,0.41063851855962,fibres,3.38613975326098,32.330559055075874,28,26.760861159770897,4.948703134862288,3.086420891791839,2324.2084592206784,3.7942748186461364,1.6299670799996782,57.82968777157702,4961.8259497490635,347.1522900571721,6.2984786336363365,0.4837159275345012,True,324.2299440755516,133.14130390785297,688.0778797291883,1100.0,6.2984786336363365,10.978879028318095,2269.6096085288614,2365.4309499845676,188.9543590090901,87.83103222654476,269.1108535827078,11.140389398645942,19.761982250972572,52.8076955951185,-5.668630770272703,0.4455863886647644,0.6566040766549027,0.33900763467448575,cost,-0.2066433863525674,0.2066433863525603,-0.411353708924743,0.7557425689373325,-3.8165971095849613,4.406508700825544,0.06974170027748272,-0.06974170027748627,-0.26223926085328486,0.26223926085328486,wc_ratio,0,1.6042324053146635,2.942731556927515,3.332204510175204,1.6318939353652353,13.456655130717946,2.435231851867329,0.039740400902705454,1400.0,905.2556535421245,0
